start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,NOMBRE DEL CENTRO EDUCATIVO,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La comunidad y las relaciones.","En general, mi experiencia se relaciona con.../La filosofía de la institución.","En general, mi experiencia se relaciona con.../Aprendizaje y crecimiento.","En general, mi experiencia se relaciona con.../Los problemas como oportunidades.","En general, mi experiencia se relaciona con.../Premios y reconocimiento.","En general, mi experiencia se relaciona con.../Autonomía y soporte.","En general, mi experiencia se relaciona con.../Desarrollo general del estudiante.","En general, mi experiencia se relaciona con.../Crecimiento personal y logros.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que constaste, cuál fue tu rol como agente educativo ",_id,_uuid,_submission_time,_validation_status,_index,tipo,grupo,jornada
2020-09-24T22:20:20.109-05:00,2020-09-24T23:01:17.151-05:00,2020-09-23,Sí,2020-09-24,Bogotá,,castilla,"La historia de Luisa, es la que me ha estado rondando la cabeza durante los últimos días ; en esos años, aproximadamente en el  2008 les pedí en clase el cuaderno de educación física para revisar la actividad ""Profe, anoche se entraron los ladrones a la casa, se robaron el televisor y el cuaderno de Educación Física"",  Waw, desde ese día honor que me hacen, tengo el cuaderno mas valioso de la historia. Luisa era una niña con bastantes dificultades, similares a las del sector al que pertenecía, sus ojos evidenciaban un leve estrabismo, razón por la cual en algunas ocasiones sus compañeros la discriminaban, su acudiente poco o nunca asistió al colegio el desempeño académico talvez en consecuencia no era el más adecuado. Cuando luisa llego a grado decimo, nuevamente fui su profesora de educación Física, como ya nos conocíamos con este curso, la experiencia era bastante alentadora y familiar, Entonces Luisa y varios de sus compañeros se hicieron muy cercanos, había mucho afecto cultivado por los años. Luisa se había trasladado a una localidad mucho más vulnerable, porque no alcanzaban a pagar un arriendo en donde estaban, su mamá se encontraba en cama a causa de una enfermedad, tenía otro hermano y entre los dos debían lucharla, porque no contaban con el acompañamiento de un padre. Luisa aún era menor de edad. Entre ella y el hermano buscaban diferentes tipos de oficios para llevar el sustento a la casa, uno de esos oficios era el trabajo en una fábrica de huesos. Para esa época Luisa logro estudiar algo de estética y empezó a trabajar en un salón de belleza; su posibilidad económica tenía buenas expectativas, por lo menos para sobre vivir; Una de las cosas que yo más acostumbraba por fuera del aula era abrirles las expectativas acerca de su proyecto de vida, en el caso de Luisa animarla a seguir estudiando. Para el segundo semestre de ese año Luisa empezó a estudiar de noche, algo relacionado con un técnico en administración.  Era totalmente valiente, estudiaba de día, trabajaba en la tarde y estudiaba en la noche, llegaba a su casa cerca de la media noche, arriesgando su seguridad. No recuerdo cuando fue la última vez que vi a Luisa, esa generación, cada uno de ellos me marco, como docente, como ser humano y en mi corazón.",Luisa la valiente,Motivación,De vez en cuando,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Sostenibilidad. Pensamiento Crítico. Resolución de problemas. Manejo de la Información y Comunicación. Creatividad e Innovación. Vida y Carrera.,1,1,1,1,0,1,1,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,124396126,90c7eef5-5b27-49c3-917f-93e773318d4d,2020-09-25T04:01:18,,49,FEMSA,1b,pm
2020-09-25T09:22:17.810-05:00,2020-09-25T09:27:15.473-05:00,2020-09-24,Sí,2020-09-25,Bogotá,,maria waldna zipa rativa,la situación actual de no poder ver  nuestros niños y niñas,regreso al jardín,Tristeza,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Pensamiento Crítico.,0,0,1,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124491040,3be422d9-1b2c-42f1-a009-4771d3fae408,2020-09-25T14:27:10,,50,FEMSA,1b,pm
2020-09-25T17:13:42.473-05:00,2020-09-25T17:18:53.326-05:00,2020-09-24,Sí,2020-09-25,Bogotá,,Asociacion proternura,Visitar familia en invasion.ver los niños de la zona de invasion y como se adapta a ese mundo real.,UN DIA CON DIOS,Motivación,De vez en cuando,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,No,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,124555314,53e5512a-1485-480d-aa05-4ea44a5ce1cf,2020-09-25T22:18:54,,51,FEMSA,1b,pm
2020-09-29T12:57:43.977-05:00,2020-09-29T13:13:50.201-05:00,2020-09-28,Sí,2020-09-29,Cundinamarca,,LICEO MAYOR DE SOACHA,"El inicio escolar siempre implica la oprtunidad de conocer las historias que vienen con cada estudiante, en particular me toco de forma entensa la historia de uno de ellos, ya que sus abuelos eran quienes estaban a cargo ya que su mamá se encontraba presa; él siempre demostro tener un caracter fuerte frente a lo que no le agradaba pero era muy tierno y divetido, sus abuelos en algunas ocaciones no sabian que hacer para lidiar con el temperamento de él asi que se les aconsejo darle mucho amor y comprensión.",#segundasoprtunidades,Motivación,De vez en cuando,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Familias y otras personas significativas,"niños, familias y agente educativo",Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,1,1,0,1,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,1,1,0,1,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,125305417,096fe819-75d1-462a-8910-81581e49b051,2020-09-29T18:13:52,,52,FEMSA,1b,pm
2020-09-30T16:39:45.316-05:00,2020-09-30T16:44:55.061-05:00,2020-09-29,Sí,2020-09-30,Bogotá,,Fundacion san lorenzo,El cambio de presencial a virtual ha sido un reto total,RETO DE VIDA,Orgullo,Única vez,Aprendizaje y crecimiento. Los problemas como oportunidades. Desarrollo general del estudiante. Crecimiento personal y logros.,0,0,1,1,0,0,1,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo. Sostenibilidad. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación. Vida y Carrera.,1,1,1,1,1,1,1,1,Potenciar el desarrollo de los niños y las niñas.,125605978,eef3d203-6ce1-4c23-a81d-e559dc807a78,2020-09-30T21:45:05,,53,FEMSA,1b,pm
2020-10-01T11:40:27.515-05:00,2020-10-01T11:48:27.011-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Claudia Emilse Duque,mi historia es un poco positiva y negativa ya que en ocasiones las interacciones    con compañeros veces no es muy asertiva ya que no entienden en ocasiones la metodologias que se usan en la enseñanza,no comprenden,Tristeza,De vez en cuando,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Agentes educativos,,Me confundí y no sabía qué contar,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,125807989,ca76d5a7-8115-4176-b00b-9f9804a000b4,2020-10-01T16:48:32,,54,FEMSA,1b,pm
2020-10-01T14:04:05.355-05:00,2020-10-01T14:12:24.283-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Nueva Roma I.E.D. Corporación Minuto de Dios,"Situaciones de tipo familiar es lo que más se viven, familias disfuncilnales que se pelean por la custodia de sus hijos sin importar lo que los niños o niñas sientan y piensen. También algo muy común es la violencia familiar bien sea física o verbal.",#No dañes las emociones de un niñ@,Impotencia ,De vez en cuando,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Niños/niñas,No aplica,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,125837728,eeb47eb2-9b03-4027-bb9d-ae688ca7c0bd,2020-10-01T19:12:24,,55,FEMSA,1b,pm
2020-10-01T14:24:55.667-05:00,2020-10-01T14:30:26.904-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Nuevo amanecer/  Proternura,Me gusta lo que hago Ya que  con mi ejemplo  contribuyo a que otras personas puedan realizar sus sueños,Todo es posible,Orgullo,De vez en cuando,La comunidad y las relaciones. Aprendizaje y crecimiento. Los problemas como oportunidades.,1,0,1,1,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades manuales: tejer, sembrar, cocinar.",1,0,0,1,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,125840685,52ffef9d-95ac-4652-9909-7e9fce5c5dfb,2020-10-01T19:29:50,,56,FEMSA,1b,pm
2020-10-01T14:28:56.263-05:00,2020-10-01T14:34:59.054-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Colegio El Minuto de Dios,"En el año 2016, tuve una estudiante en grado jardín, que tenía algunas dificultades en su regulación emocional, que se evidenciaban en su comportamiento disruptivo en el colegio, el trabajo con la familia fue complicado, ya que no entendían la responsabilidad que tenían en el mantenimiento de estas conductas. En el colegio, con algunos docentes, fue complicado ponerlos en el lugar de la niña, para que comprendieran la razón de ser de su comportamiento y desde allí generar los apoyos correspondientes para que la niña aprendiera a regularse dentro del aula.",#TodosMerecemosComprensión,Tristeza,De vez en cuando,La comunidad y las relaciones. Desarrollo general del estudiante.,1,0,0,0,0,0,1,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Vida y Carrera.,1,0,1,1,1,1,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,125841500,57a2d234-cd8d-4720-a494-5ea8595b6865,2020-10-01T19:34:59,,57,FEMSA,1b,pm
2020-10-01T14:31:31.222-05:00,2020-10-01T14:39:23.740-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Asovoluntad,"Lograr que una mama de un beneficiario pudiera generar un cambio en su vida, ya que esta mama es de familia que vende spa",#cambia tu vida,Alegría,De vez en cuando,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,125842727,91c0f24e-f9bf-4f3f-a515-f9d77314b2d4,2020-10-01T19:40:39,,58,FEMSA,1b,pm
2020-10-01T14:33:16.424-05:00,2020-10-01T14:42:20.964-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Asovoluntad,Mi historia es que la usuaria me comentó que el niño no gateaba le aconseje sobre la estimación y en poquito días me comenta que el niño ya realzaba el ejercicio,El niño exitoso,Motivación,De vez en cuando,Aprendizaje y crecimiento. Crecimiento personal y logros.,0,0,1,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,125843004,9e01c1b5-84f2-4ade-ae53-38c7424d9bb9,2020-10-01T19:42:26,,59,FEMSA,1b,pm
2020-10-01T14:41:46.131-05:00,2020-10-01T14:47:58.377-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Asociación ASOVOLUNTAD,Como integrante del equipo psicosocial me resulta muy provechoso trabajar desarrollando un espacio donde puedan expresar sus emociones y sentires. La semana pasada hicimos un taller en donde ellas se encontraron con su niña y niño anterior.,#Emocionalmentelibre,Motivación,Todo el tiempo,La comunidad y las relaciones. La filosofía de la institución. Aprendizaje y crecimiento. Crecimiento personal y logros.,1,1,1,0,0,0,0,1,0,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Creatividad e Innovación.,1,0,1,1,1,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",125843815,aef1b38a-6370-485a-9921-e09cfa9e7778,2020-10-01T19:47:59,,60,FEMSA,1b,pm
2020-10-01T14:42:53.767-05:00,2020-10-01T14:49:23.644-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Asovoluntad,En esta oportunidad puedo decir que este rango de trabajo es muy significativo ya que  la población es muy vulnerable y agradecida por lo tanto es satisfactorio,Experiencia,Alegría,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,"Niños, niñas",Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,125844039,6d5a4666-1002-4b1c-a122-9d3ca4420b68,2020-10-01T19:49:29,,61,FEMSA,1b,pm
2020-10-01T14:43:46.963-05:00,2020-10-01T14:57:20.619-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Asociación Asovoluntad,"Orientar a una madre menor de edad, a lactar a brindarle respeto y amor a su hijo.",#madreadolecentes,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,125845095,e8f42e35-20cf-43ec-8567-2e04fa7b8678,2020-10-01T19:57:18,,62,FEMSA,1b,pm
2020-10-01T14:56:08.228-05:00,2020-10-01T15:05:51.761-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Asovoluntad,"Ha sido muy gratificante para my compartir con las familias aprender de cada una de ellas que hay unas mas flexibles que otras, sin embargo a todas se les da el mismo trato con respeto eso personalmente ha sido muy significativo en este proceso laboral.",#lasmasbellasfamilias,Alegría,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,125846136,e561380f-36c0-4694-9a90-7b87f6913c99,2020-10-01T20:05:53,,63,FEMSA,1b,pm
2020-10-01T15:20:20.222-05:00,2020-10-01T15:33:23.976-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,COLEGIO NUEVA ROMA I.E.D.,"Encontrar en estos momentos de la pandemia padres de familia que no se interesan por la educación de sus hijos/as ,  sabiendo la situación actual del país en donde mínimamente que deben tener una escolaridad para ingresar a un trabajo y si quieren salir adelante y augurar un futuro mejor.",#porque me quiero educar.,Tristeza,De vez en cuando,La comunidad y las relaciones. Aprendizaje y crecimiento. Crecimiento personal y logros.,1,0,1,0,0,0,0,1,0,Niños/niñas,familias y otras personas significativas,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar.",1,0,1,1,0,0,Trabajo Colaborativo. Manejo de herramientas tecnológicas. Creatividad e Innovación. Vida y Carrera.,1,0,0,0,1,0,1,1,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,125849328,e71dc0d5-bd38-4f7c-8faf-eaa05a531953,2020-10-01T20:33:24,,64,FEMSA,1b,pm
2020-10-01T16:05:10.373-05:00,2020-10-01T16:10:27.283-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Asovoluntad,"En mi trabajo debo hacer una gestión llamada acompañamientos telefónicos!, en donde se habla con las familias y usuarios del programa en la modalidad familiar del ICBF. En estos momentos tengo una situación con una familia la cual debió salir de su casa e irse a una invasión y medio construir una casa para poder vivir.",#lainvación,Tristeza,De vez en cuando,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,125854137,181a4316-d18f-46e6-a682-80c87b6672d5,2020-10-01T21:10:28,,65,FEMSA,1b,pm
2020-10-01T16:34:09.565-05:00,2020-10-01T16:39:09.416-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Asovoluntad,Con una usuaria joven la cual busca ser escuchada por alguien que no la juzga sino que trata de dale animo para que siga adelante con si hijo,La confianza no juzga,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,125856731,b66251dc-722a-45bb-8baf-db357f2aeb74,2020-10-01T21:27:52,,66,FEMSA,1b,pm
2020-10-01T16:30:34.208-05:00,2020-10-01T16:35:53.955-05:00,2020-09-30,Sí,2020-10-01,Bogotá,,Colegio minuto de Dios,"En mi quehacer docente encuentro muchas historias que marcan cada actividad o espacio significativo pero en esta época el más importante ha sido conocer las Familia y las situaciones que ocurren dentro de cada hogar y qué hace en que la conexión con los estudiantes sea más cercana , es por eso que el conocer las familias de los estudiantes",#gracias por dejarme conocer más allá,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,125858506,ce326391-7668-4d62-a153-42978ec96b60,2020-10-01T21:35:55,,67,FEMSA,1b,pm
2020-10-02T11:31:17.593-05:00,2020-10-02T11:37:22.034-05:00,2020-10-01,Sí,2020-10-02,Bogotá,,Asovoluntad,Muchas menores d edad en embarazo y desubicadas,#embarazosadolescentes,Tristeza,Todo el tiempo,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades manuales: tejer, sembrar, cocinar.",0,0,0,1,0,0,Manejo de la Información y Comunicación.,0,0,0,0,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,126025255,b58c7860-4fd8-499e-9bc8-e9b5e881f466,2020-10-02T16:37:24,,68,FEMSA,1b,pm
2020-10-05T17:15:16.301-05:00,2020-10-05T17:45:38.127-05:00,2020-10-04,Sí,2020-10-05,Bogotá,,FUNDACION FUTURO EN PRESENTE,"Creo que en este momento la situación que estoy viviendo es la adecuada para compartirles , Soy representante legal y coordinadora de una fundación que recibe los aportes de ICBF , mi jardín consta de 120 niños usuarios del servicio , este cargo lo asumí desde abril del años pasado , por lo que desde esta fecha la presión , los cambios y el montón de situaciones que he tenido que enfrentar han sido muy fuertes, puedo reconocer que he aprendido mucho y me he sorprendido de muchas maneras y claramente enfrentar la emergencia sanitaria y todos los cambios que se han tenido que diseñar me han retado de muchas maneras, adicional a esto soy mama de una niña de 7 años  por lo que todas mis obligaciones me han llevado a  sacrificar muchos aspectos de mi vida , entre ellas mi salud ( obesidad, problemas circulatorios , migraña ) , el tiempo con mi hija , mi sueño ,mi cuerpo , ya que la cantidad de trabajo algunas veces es extrema y puedo durar todo el día sentada frente a un computador. Dentro de todo este proceso me he dado cuenta de que lo más importante soy yo y todas estas situaciones algunas veces siento que me desbordan , pero  me he tenido que obligar a organizar , reorganizar , implementar estrategias , para buscar una solución adecuada para mi y la de mi hija.",#sisepuede,Orgullo,De vez en cuando,Aprendizaje y crecimiento. Los problemas como oportunidades. Crecimiento personal y logros.,0,0,1,1,0,0,0,1,0,Otro,yo,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,1,0,1,0,Pensamiento Crítico. Resolución de problemas. Vida y Carrera.,0,0,1,1,0,0,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",126695496,19dcb939-e678-4d2f-89ca-08d493981ce1,2020-10-05T22:45:39,,69,FEMSA,1b,pm
2020-10-08T13:34:34.533-05:00,2020-10-08T13:47:04.891-05:00,2020-10-07,Sí,2020-10-08,Bogotá,,Fundación San Lorenzo,"En alguna oportunidad tuve la oportunidad de trabajar con un niño con soriano, la experiencia fue genial ya que me permitió exigirme como profesional y buscar estrategias en pro del bienestar del niño generando un vínculo afectivo muy bonito",# gracias por todo,Alegría,De vez en cuando,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,127469901,4a241227-37e1-4836-882f-cf8fd01b9528,2020-10-08T18:45:23,,70,FEMSA,1b,pm
2020-10-09T11:37:36.583-05:00,2020-10-09T11:42:31.645-05:00,2020-10-08,Sí,2020-10-09,Cundinamarca,,Liceo hacienda Casablanca,"El día del nacimiento de mi hijo fue un día de muchas emociones juntas ya que casi muero aunque estaba muy feliz por su nacimiento sufrí demasiado ingresé a UCI y estuve casi un día en cirugía, fue algo que no podré olvidar jamás y esto hace que cada día de gracias a Dios por mi vida y la de mi hijo.",#undiadenoolvidarjamas...#siemoreagradeceadios,Motivación,Única vez,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Otro,La familia,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Creatividad e Innovación.,0,0,0,0,0,0,1,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,127651673,e70b503e-575e-4732-abb5-1d49971498d9,2020-10-09T16:42:34,,71,FEMSA,1b,pm
